player_id,name,position,projected_points,adp
0039576,Spencer Shrader,K,7.181818181818182,552.0
0031428,Allen Robinson,WR,5.773076923076923,
0039677,Sam Hartman,QB,6.647000000000001,565.0
0031941,Jamison Crowder,WR,4.536363636363637,567.0
0032208,Phillip Dorsett,WR,3.23125,568.0
0031484,Chris Manhertz,TE,1.38,569.0
0031800,Taylor Heinicke,QB,15.425714285714289,571.0
0032436,Jeff Driskel,QB,4.6450000000000005,573.0
0033936,C.J. Beathard,QB,2.246,575.0
0033319,Nick Mullens,QB,11.61111111111111,583.0
0033757,Robert Tonyan,TE,4.792857142857143,584.0
0034367,Nyheim Hines,RB,4.027777777777778,588.0
0034575,David Wells,TE,1.0,593.0
0034401,Mike White,QB,7.064000000000002,594.0
0034438,Logan Woodside,QB,-0.3199999999999998,595.0
0034208,Mike Boone,RB,2.806666666666666,597.0
0034854,KhaDarel Hodge,WR,3.563636363636364,598.0
0034899,John Wolford,QB,8.4,599.0
0035311,Myles Gaskin,RB,4.7,600.0
0039271,Jarveon Howard,RB,3.32198275862069,601.0
0039256,Riley Sharp,TE,2.6975,602.0
0039244,Chris Collier,RB,3.32198275862069,604.0
0039308,TaMerik Williams,RB,3.32198275862069,606.0
0035222,Zach Gentry,TE,2.3000000000000003,608.0
0035624,N'Keal Harry,WR,4.1000000000000005,609.0
0039575,Jason Bean,QB,6.647000000000001,611.0
0034955,Brett Rypien,QB,4.8,612.0
0039464,Austin Reed,QB,6.647000000000001,615.0
0035282,Easton Stick,QB,14.712,616.0
0039306,Dee Williams,WR,2.9400000000000004,617.0
0039529,Nathaniel Peat,RB,3.32198275862069,620.0
0039629,Elijah Collins,RB,3.32198275862069,624.0
0039657,Casey Bauman,QB,6.647000000000001,626.0
0039456,John Rhys Plumlee,QB,6.647000000000001,629.0
0035628,D'Ernest Johnson,RB,2.2333333333333334,630.0
0035993,Tyler Huntley,QB,9.825454545454546,633.0
0036165,Isaiah Hodgins,WR,7.56,635.0
0039874,Jude McAtamney,K,7.181818181818182,638.0
0035771,Mitchell Wilcox,TE,2.77,639.0
0036032,Sean McKeon,TE,0.775,641.0
0036439,Tyrie Cleveland,WR,1.6000000000000003,642.0
0036332,Josiah Deguara,TE,2.992307692307693,644.0
0036297,Darrynton Evans,RB,4.522222222222222,645.0
0039737,Tip Reiman,TE,5.469034334763945,646.0
0036254,Collin Johnson,WR,2.1,648.0
0036255,Denzel Mims,WR,3.288888888888889,652.0
0036269,La'Mical Perine,RB,7.000000000000001,653.0
0035924,Jonathan Ward,RB,2.1,654.0
0035806,JaMycal Hasty,RB,4.70625,657.0
0036059,Tyler Mabry,TE,7.7,659.0
0036247,Freddie Swain,WR,3.8,660.0
0036219,Marquez Callaway,WR,3.78,662.0
0036145,Lawrence Cager,TE,4.3999999999999995,665.0
0036527,DJ Turner,WR,1.3,668.0
0036950,Avery Williams,RB,2.5714285714285716,671.0
0036955,Terrace Marshall Jr.,WR,5.519047619047619,672.0
0036646,Simi Fehoko,WR,4.433333333333334,673.0
0036879,Sam Ehlinger,QB,10.405,675.0
0036862,Ben Skowronek,WR,4.470833333333334,679.0
0036635,Ihmir Smith-Marsette,WR,2.69,682.0
0036928,Kyle Trask,QB,0.2733333333333334,685.0
0036590,Quintin Morris,TE,3.4799999999999995,686.0
0036755,Jaret Patterson,RB,7.800000000000001,689.0
0036959,Michael Bandy,WR,2.6999999999999997,690.0
0039259,Dayton Wade,WR,2.9400000000000004,691.0
0039254,Mike Rigerman,TE,2.6975,692.0
0037085,Tyler Badie,RB,9.4,694.0
0037272,Montrell Washington,WR,0.8,698.0
0037098,Samori Toure,WR,3.0833333333333335,699.0
0037617,Hassan Haskins,RB,3.7142857142857144,700.0
0039311,Emani Bailey,RB,3.32198275862069,702.0
0037265,Snoop Conner,RB,2.04,703.0
0039302,Kobe Lewis,RB,3.32198275862069,704.0
0039730,Isaiah Wooden,WR,2.9400000000000004,705.0
0038092,Erik Ezukanma,WR,1.1666666666666667,707.0
0038104,Tyquan Thornton,WR,4.4523809523809526,709.0
0039316,Baylor Cupp,TE,2.6975,710.0
0039511,Ahmarean Brown,WR,2.9400000000000004,712.0
0038045,Isaiah Spiller,RB,1.9571428571428573,713.0
0037827,Tyrion Davis-Price,RB,2.0,714.0
0037828,Danny Gray,WR,0.58,715.0
0039501,Jack Plummer,QB,6.647000000000001,718.0
0039872,Thomas Yassmin,TE,2.6975,720.0
0039314,Phillip Brooks,WR,2.9400000000000004,723.0
0039299,George Holani,RB,3.32198275862069,724.0
0039648,David Martin-Robinson,TE,2.6975,727.0
0039695,Jacob Warren,TE,2.6975,728.0
0037594,Julius Chestnut,RB,2.766666666666667,729.0
0039701,Terique Owens,WR,2.9400000000000004,731.0
0039711,Trey Knox,TE,2.6975,733.0
0039678,Austin Jones,RB,3.32198275862069,734.0
0039534,Carter Bradley,QB,6.647000000000001,735.0
0037348,Tanner Conner,WR,0.0,738.0
0037355,Braylon Sanders,WR,0.8500000000000001,739.0
0037410,Jashaun Corbin,RB,4.3,740.0
0039577,Kedon Slovis,QB,6.647000000000001,741.0
0037487,Deven Thompkins,WR,3.00625,744.0
0038147,Daylen Baldwin,WR,4.5,747.0
0037708,Maurice Alexander,WR,1.7000000000000002,748.0
0038149,Josh Ali,WR,0.0,749.0
0038582,Clayton Tune,QB,1.2466666666666666,762.0
0039798,Isaiah Davis,RB,3.272131478120589,767.0
0038492,Jason Brownlee,WR,4.15,768.0
0038678,Jordan Mims,RB,0.0,772.0
0038891,Shedrick Jackson,WR,0.0,773.0
0038783,Nate Adkins,TE,1.55,776.0
0038667,Elijah Cooks,WR,3.4000000000000004,779.0
0038862,Elijah Dotson,RB,3.9,784.0
0038821,Rakim Jarrett,WR,1.6666666666666667,785.0
0039394,Casey Washington,WR,3.376706827309239,790.0
0039814,Erick All,TE,4.27673860812781,791.0
0039399,Tanner McLachlan,TE,2.715545779685265,792.0
0039405,Jawhar Jordan,RB,1.971428571428572,795.0
0039385,Keilan Robinson,RB,3.589506172839506,796.0
0032394,Nick Vannett,TE,2.1333333333333333,802.0
0032792,Nate Sudfeld,QB,-0.2,803.0
0038558,Darnell Washington,TE,1.4555555555555555,804.0
0034073,Ross Dwelley,TE,3.616666666666667,815.0
0034104,Cam Sims,WR,1.4083333333333334,816.0
0034177,Tim Boyle,QB,2.505,819.0
0035544,Tom Kennedy,WR,4.42,825.0
0036133,James Proche,WR,1.3555555555555556,827.0
0035876,Andre Baccellia,WR,2.3,829.0
0035891,Cody White,WR,1.2,830.0
0035860,Tony Jones,RB,4.733333333333333,833.0
0036387,Jalen Reagor,WR,2.6,835.0
0036176,Mason Kinsey,WR,1.4500000000000002,838.0
0036652,Racey McMath,WR,1.6,847.0
0036858,Jalen Camp,WR,1.7000000000000002,848.0
0036569,Gary Brightwell,RB,3.466666666666667,851.0
0036877,Jaelon Darden,WR,1.6000000000000003,853.0
0037475,Stone Smartt,TE,2.546666666666667,855.0
0038632,Colton Dowell,WR,0.65,857.0
0038397,Evan Hull,RB,1.7000000000000002,858.0
0039816,Anthony Gould,WR,4.47812248995984,899.0
0039231,Patrick Murtagh,TE,2.6975,900.0
